entrez_gene_id	symbol	description	gene_type	mean_expression	stdev_expression
389715	FAM205BP	transmembrane protein C9orf144B pseudogene	pseudo	0.1242	0.4093
389730	SPATA31A6	SPATA31 subfamily A member 6	protein-coding	0.06868	0.3718
389741	GLIDR	glioblastoma down-regulated RNA	ncRNA	6.962	1.061
389761	SPATA31D4	SPATA31 subfamily D member 4	protein-coding	0.07332	0.3572
389762	SPATA31D3	SPATA31 subfamily D member 3	protein-coding	0.0128	0.1644
389763	SPATA31D1	SPATA31 subfamily D member 1	protein-coding	0.1338	0.5818
389766	C9orf153	chromosome 9 open reading frame 153	protein-coding	0.9054	0.8204
389791	PTGES2-AS1	PTGES2 antisense RNA 1 (head to head)	ncRNA	2.411	1.289
389792	IER5L	immediate early response 5 like	protein-coding	8.453	1.376
389799	CFAP77	cilia and flagella associated protein 77	protein-coding	1.543	2.107
3898	LAD1	ladinin 1	protein-coding	9.261	4.064
389812	LCN15	lipocalin 15	protein-coding	0.6032	1.695
389813	AJM1	apical junction component 1 homolog	protein-coding	4.015	1.544
389816	LRRC26	leucine rich repeat containing 26	protein-coding	2.566	2.98
389827	MYMK	myomaker, myoblast fusion factor	protein-coding	0.2311	0.7733
389840	MAP3K15	mitogen-activated protein kinase kinase kinase 15	protein-coding	1.589	1.886
389852	SPACA5	sperm acrosome associated 5	protein-coding	0.4334	0.6282
389856	USP27X	ubiquitin specific peptidase 27, X-linked	protein-coding	6.897	0.8829
389860	PAGE2B	PAGE family member 2B	protein-coding	0.7366	1.663
389874	ZCCHC13	zinc finger CCHC-type containing 13	protein-coding	0.02585	0.2039
389898	UBE2NL	ubiquitin conjugating enzyme E2 N like (gene/pseudogene)	protein-coding	2.102	1.122
3899	AFF3	AF4/FMR2 family member 3	protein-coding	6.622	2.806
389903	CSAG3	CSAG family member 3	protein-coding	2.158	2.76
389932	AKR1C6P	aldo-keto reductase family 1 member C6, pseudogene	pseudo	0.3388	1.226
389941	C1QL3	complement C1q like 3	protein-coding	3.471	1.772
39	ACAT2	acetyl-CoA acetyltransferase 2	protein-coding	9.156	1.11
390	RND3	Rho family GTPase 3	protein-coding	9.554	1.445
390003	GUCY2GP	guanylate cyclase 2G, pseudogene	pseudo	0.2183	0.5939
390010	NKX1-2	NK1 homeobox 2	protein-coding	0.3733	1.095
390036	OR52K1	olfactory receptor family 52 subfamily K member 1	protein-coding	0.02919	0.16
390037	OR52I1	olfactory receptor family 52 subfamily I member 1	protein-coding	0.1079	0.3479
390038	OR51D1	olfactory receptor family 51 subfamily D member 1	protein-coding	0.04036	0.2669
390053	OR52A4P	olfactory receptor family 52 subfamily A member 4 pseudogene	pseudo	0.0553	0.2686
390054	OR52A5	olfactory receptor family 52 subfamily A member 5	protein-coding	0.01146	0.1035
390058	OR51B6	olfactory receptor family 51 subfamily B member 6	protein-coding	0.02064	0.1265
390059	OR51M1	olfactory receptor family 51 subfamily M member 1	protein-coding	0.02872	0.1596
390061	OR51Q1	olfactory receptor family 51 subfamily Q member 1 (gene/pseudogene)	protein-coding	0.08353	0.3012
390063	OR51I1	olfactory receptor family 51 subfamily I member 1	protein-coding	0.09017	0.3481
390064	OR51I2	olfactory receptor family 51 subfamily I member 2	protein-coding	0.02967	0.1694
390066	OR52D1	olfactory receptor family 52 subfamily D member 1	protein-coding	0.08881	0.2883
390067	OR52H1	olfactory receptor family 52 subfamily H member 1	protein-coding	0.05525	0.2329
390072	OR52N4	olfactory receptor family 52 subfamily N member 4 (gene/pseudogene)	protein-coding	0.9633	1.035
390075	OR52N5	olfactory receptor family 52 subfamily N member 5	protein-coding	0.04583	0.2135
390077	OR52N2	olfactory receptor family 52 subfamily N member 2	protein-coding	0.3032	0.6579
390078	OR52E6	olfactory receptor family 52 subfamily E member 6	protein-coding	0.06979	0.3116
390079	OR52E8	olfactory receptor family 52 subfamily E member 8	protein-coding	0.007049	0.07974
390081	OR52E4	olfactory receptor family 52 subfamily E member 4	protein-coding	0.02324	0.1425
390083	OR56A3	olfactory receptor family 56 subfamily A member 3	protein-coding	0.2166	0.7764
390084	OR56A5	olfactory receptor family 56 subfamily A member 5	protein-coding	0.0948	0.3924
390093	OR10A6	olfactory receptor family 10 subfamily A member 6 (gene/pseudogene)	protein-coding	0.06995	0.2786
390110	ACCSL	1-aminocyclopropane-1-carboxylate synthase homolog (inactive) like	protein-coding	0.181	0.8144
390113	OR4X1	olfactory receptor family 4 subfamily X member 1 (gene/pseudogene)	protein-coding	0.006456	0.08794
390142	OR5D13	olfactory receptor family 5 subfamily D member 13 (gene/pseudogene)	protein-coding	0.003602	0.06294
390144	OR5D16	olfactory receptor family 5 subfamily D member 16	protein-coding	0.00304	0.05798
390148	OR5W2	olfactory receptor family 5 subfamily W member 2	protein-coding	0.003754	0.05854
390151	OR8H2	olfactory receptor family 8 subfamily H member 2	protein-coding	0.009908	0.1136
390152	OR8H3	olfactory receptor family 8 subfamily H member 3	protein-coding	0.002973	0.05623
390154	OR5T3	olfactory receptor family 5 subfamily T member 3	protein-coding	0.005894	0.08542
390155	OR5T1	olfactory receptor family 5 subfamily T member 1	protein-coding	0.005056	0.09105
390157	OR8K1	olfactory receptor family 8 subfamily K member 1	protein-coding	0.01735	0.1688
390162	OR5M9	olfactory receptor family 5 subfamily M member 9	protein-coding	0.005457	0.09528
390167	OR5M10	olfactory receptor family 5 subfamily M member 10	protein-coding	0.008528	0.1094
390168	OR5M1	olfactory receptor family 5 subfamily M member 1	protein-coding	0.005522	0.0823
390181	OR5AK2	olfactory receptor family 5 subfamily AK member 2	protein-coding	0.03236	0.1748
390190	OR5B2	olfactory receptor family 5 subfamily B member 2	protein-coding	0.06179	0.2615
390191	OR5B12	olfactory receptor family 5 subfamily B member 12	protein-coding	0.08186	0.2749
390195	OR5AN1	olfactory receptor family 5 subfamily AN member 1	protein-coding	0.02367	0.1536
390197	OR4D10	olfactory receptor family 4 subfamily D member 10	protein-coding	0.1505	0.6893
390199	OR4D9	olfactory receptor family 4 subfamily D member 9	protein-coding	0.02682	0.1998
3902	LAG3	lymphocyte activating 3	protein-coding	5.954	1.952
390201	OR10V1	olfactory receptor family 10 subfamily V member 1	protein-coding	0.06643	0.2658
390205	LRRC10B	leucine rich repeat containing 10B	protein-coding	4.465	2.044
390212	GPR152	G protein-coupled receptor 152	protein-coding	0.7056	0.8423
390226	GUCY2EP	guanylate cyclase 2E, pseudogene	pseudo	0.2585	0.7719
390231	TRIM77	tripartite motif containing 77	protein-coding	0.01147	0.115
390243	IZUMO1R	IZUMO1 receptor, JUNO	protein-coding	0.2397	0.5606
390245	KDM4E	lysine demethylase 4E	protein-coding	0.397	0.7363
390259	BSX	brain specific homeobox	protein-coding	0.02844	0.2271
390260	OR6X1	olfactory receptor family 6 subfamily X member 1	protein-coding	0.009793	0.09397
390261	OR6M1	olfactory receptor family 6 subfamily M member 1	protein-coding	0.02357	0.1529
390264	OR10G4	olfactory receptor family 10 subfamily G member 4	protein-coding	0.03783	0.226
390265	OR10G7	olfactory receptor family 10 subfamily G member 7	protein-coding	0.01469	0.1429
390271	OR8B3	olfactory receptor family 8 subfamily B member 3	protein-coding	0.01851	0.1405
390275	OR8A1	olfactory receptor family 8 subfamily A member 1	protein-coding	0.04567	0.5142
390284	SRP14P1	signal recognition particle 14 pseudogene 1	pseudo	2.61	0.834
3903	LAIR1	leukocyte associated immunoglobulin like receptor 1	protein-coding	8.152	1.538
390321	OR6C1	olfactory receptor family 6 subfamily C member 1	protein-coding	0.005643	0.1045
390323	OR6C75	olfactory receptor family 6 subfamily C member 75	protein-coding	0.02408	0.1898
390326	OR6C76	olfactory receptor family 6 subfamily C member 76	protein-coding	0.01177	0.09967
390327	OR6C70	olfactory receptor family 6 subfamily C member 70	protein-coding	0.1458	0.6024
3904	LAIR2	leukocyte associated immunoglobulin like receptor 2	protein-coding	1.715	1.541
390429	OR4N2	olfactory receptor family 4 subfamily N member 2	protein-coding	0.3096	1.065
390431	OR4K2	olfactory receptor family 4 subfamily K member 2	protein-coding	0.06219	0.3202
390433	OR4K13	olfactory receptor family 4 subfamily K member 13	protein-coding	0.00379	0.06146
390436	OR4K17	olfactory receptor family 4 subfamily K member 17	protein-coding	0.004816	0.06992
390437	OR4N5	olfactory receptor family 4 subfamily N member 5	protein-coding	0.0133	0.1117
390439	OR11G2	olfactory receptor family 11 subfamily G member 2	protein-coding	0.02352	0.1833
390442	OR11H4	olfactory receptor family 11 subfamily H member 4	protein-coding	0.1148	0.4156
390443	RNASE9	ribonuclease A family member 9 (inactive)	protein-coding	0.01637	0.1188
390445	OR5AU1	olfactory receptor family 5 subfamily AU member 1	protein-coding	0.08628	0.3436
390535	GOLGA8EP	golgin A8 family member E, pseudogene	pseudo	0.09539	0.4849
390538	OR4M2	olfactory receptor family 4 subfamily M member 2	protein-coding	0.0534	0.2638
390539	OR4N3P	olfactory receptor family 4 subfamily N member 3 pseudogene	pseudo	0.1602	0.5434
390594	KBTBD13	kelch repeat and BTB domain containing 13	protein-coding	0.1576	0.4295
390595	UBAP1L	ubiquitin associated protein 1 like	protein-coding	3.127	1.263
390598	SKOR1	SKI family transcriptional corepressor 1	protein-coding	2.387	1.334
3906	LALBA	lactalbumin alpha	protein-coding	0.09349	0.6387
390616	ANKRD34C	ankyrin repeat domain 34C	protein-coding	0.6925	1.205
390637	GDPGP1	GDP-D-glucose phosphorylase 1	protein-coding	5.613	0.6993
390648	OR4F6	olfactory receptor family 4 subfamily F member 6	protein-coding	0.01426	0.1264
390649	OR4F15	olfactory receptor family 4 subfamily F member 15	protein-coding	0.01961	0.1328
390664	C1QTNF8	C1q and TNF related 8	protein-coding	0.4865	0.9979
390667	PTX4	pentraxin 4	protein-coding	0.5904	0.9986
390748	PABPN1L	poly(A) binding protein nuclear 1 like, cytoplasmic	protein-coding	0.2582	0.5846
390756	OR3A4P	olfactory receptor family 3 subfamily A member 4 pseudogene	pseudo	0.02004	0.1326
390790	ARL5C	ADP ribosylation factor like GTPase 5C	protein-coding	0.3743	0.8412
390792	KRT39	keratin 39	protein-coding	0.5949	1.036
3908	LAMA2	laminin subunit alpha 2	protein-coding	7.701	2.027
390858	OACYLP	O-acyltransferase like, pseudogene	pseudo	0.0914	0.3114
390874	ONECUT3	one cut homeobox 3	protein-coding	0.4588	1.46
390882	OR7G2	olfactory receptor family 7 subfamily G member 2	protein-coding	0.02059	0.2363
390883	OR7G3	olfactory receptor family 7 subfamily G member 3	protein-coding	0.0203	0.2223
390892	OR7A10	olfactory receptor family 7 subfamily A member 10	protein-coding	0.004635	0.06527
3909	LAMA3	laminin subunit alpha 3	protein-coding	9.105	2.748
390916	NUDT19	nudix hydrolase 19	protein-coding	8.76	0.8506
390927	ZNF793	zinc finger protein 793	protein-coding	6.288	1.738
390928	ACP7	acid phosphatase 7, tartrate resistant (putative)	protein-coding	1.902	2.393
390980	ZNF805	zinc finger protein 805	protein-coding	8.187	0.5345
390992	HES3	hes family bHLH transcription factor 3	protein-coding	0.07132	0.4832
390999	PRAMEF12	PRAME family member 12	protein-coding	0.147	0.607
391	RHOG	ras homolog family member G	protein-coding	10.16	0.6489
3910	LAMA4	laminin subunit alpha 4	protein-coding	10.12	1.371
391002	PRAMEF8	PRAME family member 8	protein-coding	0.3467	1.035
391003	PRAMEF18	PRAME family member 18	protein-coding	0.05172	0.4892
391004	PRAMEF17	PRAME family member 17	protein-coding	0.008064	0.1034
391013	PLA2G2C	phospholipase A2 group IIC	protein-coding	0.07285	0.2416
391037	SKINT1L	Skint1 like (pseudogene)	pseudo	0.6732	0.9019
391051	UOX	urate oxidase (pseudogene)	pseudo	0.8097	1.011
391059	FRRS1	ferric chelate reductase 1	protein-coding	5.87	2.073
3911	LAMA5	laminin subunit alpha 5	protein-coding	11.56	1.249
391104	VHLL	VHL like	protein-coding	0.2788	0.5208
391107	OR10K2	olfactory receptor family 10 subfamily K member 2	protein-coding	0.04157	0.2215
391109	OR10K1	olfactory receptor family 10 subfamily K member 1	protein-coding	0.01657	0.154
391112	OR6Y1	olfactory receptor family 6 subfamily Y member 1	protein-coding	0.004791	0.07609
391114	OR6K3	olfactory receptor family 6 subfamily K member 3	protein-coding	0.06661	0.2695
391123	VSIG8	V-set and immunoglobulin domain containing 8	protein-coding	1.704	1.919
391189	OR11L1	olfactory receptor family 11 subfamily L member 1	protein-coding	0.03031	0.1647
391190	OR2L8	olfactory receptor family 2 subfamily L member 8 (gene/pseudogene)	protein-coding	0.02952	0.1482
391191	OR2AK2	olfactory receptor family 2 subfamily AK member 2	protein-coding	0.03809	0.1713
391192	OR2L3	olfactory receptor family 2 subfamily L member 3	protein-coding	0.09465	0.3079
391194	OR2M2	olfactory receptor family 2 subfamily M member 2	protein-coding	0.01011	0.1123
391195	OR2T33	olfactory receptor family 2 subfamily T member 33	protein-coding	0.1482	0.3891
391196	OR2M7	olfactory receptor family 2 subfamily M member 7	protein-coding	0.01022	0.1123
3912	LAMB1	laminin subunit beta 1	protein-coding	11.59	1.537
391211	OR2G6	olfactory receptor family 2 subfamily G member 6	protein-coding	0.07156	0.3395
391253	SPINT4	serine peptidase inhibitor, Kunitz type 4	protein-coding	0.003686	0.05943
391257	SUMO1P1	SUMO1 pseudogene 1	pseudo	0.767	1.286
391267	ANKRD20A11P	ankyrin repeat domain 20 family member A11, pseudogene	pseudo	1.172	1.094
3913	LAMB2	laminin subunit beta 2	protein-coding	11.84	1.098
391322	LOC391322	D-dopachrome tautomerase-like	protein-coding	2.494	1.669
391356	PTRHD1	peptidyl-tRNA hydrolase domain containing 1	protein-coding	8.635	0.7743
391365	SULT6B1	sulfotransferase family 6B member 1	protein-coding	0.03266	0.1764
3914	LAMB3	laminin subunit beta 3	protein-coding	10.25	2.874
391475	DYTN	dystrotelin	protein-coding	0.1022	0.5328
3915	LAMC1	laminin subunit gamma 1	protein-coding	12.04	1.112
391518	VENTXP7	VENT homeobox pseudogene 7	pseudo	0.09931	0.3999
3916	LAMP1	lysosomal associated membrane protein 1	protein-coding	12.81	0.5969
391622	USP17L6P	ubiquitin specific peptidase 17-like family member 6, pseudogene	pseudo	0.01572	0.1049
391627	USP17L9P	ubiquitin specific peptidase 17-like family member 9, pseudogene	pseudo	0.03528	0.1584
391634	HSP90AB2P	heat shock protein 90 alpha family class B member 2, pseudogene	pseudo	5.374	1.265
391712	TRIM61	tripartite motif containing 61	protein-coding	1.922	1.64
391714	TRIM75P	tripartite motif containing 75, pseudogene	pseudo	0.2222	0.6082
391723	HELT	helt bHLH transcription factor	protein-coding	0.1384	0.5093
3918	LAMC2	laminin subunit gamma 2	protein-coding	9.644	3.878
392	ARHGAP1	Rho GTPase activating protein 1	protein-coding	11.59	0.5872
3920	LAMP2	lysosomal associated membrane protein 2	protein-coding	12.26	0.7158
3921	RPSA	ribosomal protein SA	protein-coding	12.58	0.8336
392138	OR2A25	olfactory receptor family 2 subfamily A member 25	protein-coding	0.394	0.528
392196	LOC392196	ubiquitin specific peptidase 17-like family member 2 pseudogene	pseudo	0.1002	0.2947
392255	GDF6	growth differentiation factor 6	protein-coding	3.162	2.22
392307	FAM221B	family with sequence similarity 221 member B	protein-coding	1.312	1.26
392309	OR13J1	olfactory receptor family 13 subfamily J member 1	protein-coding	0.4759	0.6853
392360	CTSL3P	cathepsin L family member 3, pseudogene	pseudo	0.1823	0.7198
392376	OR13C2	olfactory receptor family 13 subfamily C member 2	protein-coding	0.06818	0.2311
392390	OR1L6	olfactory receptor family 1 subfamily L member 6	protein-coding	0.01792	0.126
392391	OR5C1	olfactory receptor family 5 subfamily C member 1	protein-coding	0.1197	0.3782
392392	OR1K1	olfactory receptor family 1 subfamily K member 1	protein-coding	0.1479	0.3952
392399	LCN9	lipocalin 9	protein-coding	0.03183	0.237
392465	GLOD5	glyoxalase domain containing 5	protein-coding	2.596	2.017
392490	FLJ44635	TPT1-like protein	protein-coding	4.568	1.177
3925	STMN1	stathmin 1	protein-coding	11.66	1.292
392509	ARL13A	ADP ribosylation factor like GTPase 13A	protein-coding	0.5299	0.6762
392617	ELFN1	extracellular leucine rich repeat and fibronectin type III domain containing 1	protein-coding	5.915	1.759
392636	AGMO	alkylglycerol monooxygenase	protein-coding	3.023	2.941
3927	LASP1	LIM and SH3 protein 1	protein-coding	12.43	0.7604
392862	GRID2IP	Grid2 interacting protein	protein-coding	3.401	1.58
3929	LBP	lipopolysaccharide binding protein	protein-coding	2.671	3.513
393	ARHGAP4	Rho GTPase activating protein 4	protein-coding	9.114	1.366
3930	LBR	lamin B receptor	protein-coding	10.2	1.074
393046	OR2A5	olfactory receptor family 2 subfamily A member 5	protein-coding	0.0352	0.1575
3931	LCAT	lecithin-cholesterol acyltransferase	protein-coding	6.755	1.52
3932	LCK	LCK proto-oncogene, Src family tyrosine kinase	protein-coding	6.793	2.144
3933	LCN1	lipocalin 1	protein-coding	0.3841	0.9391
3934	LCN2	lipocalin 2	protein-coding	7.743	4.611
3936	LCP1	lymphocyte cytosolic protein 1	protein-coding	10.88	1.66
3937	LCP2	lymphocyte cytosolic protein 2	protein-coding	8.131	1.379
3938	LCT	lactase	protein-coding	1.076	1.515
3939	LDHA	lactate dehydrogenase A	protein-coding	13.58	1.152
394	ARHGAP5	Rho GTPase activating protein 5	protein-coding	10.77	0.7913
394263	MUC21	mucin 21, cell surface associated	protein-coding	2.297	3.412
3945	LDHB	lactate dehydrogenase B	protein-coding	12.54	1.536
3948	LDHC	lactate dehydrogenase C	protein-coding	1.928	2.067
3949	LDLR	low density lipoprotein receptor	protein-coding	10.03	1.885
395	ARHGAP6	Rho GTPase activating protein 6	protein-coding	6.422	2.232
3950	LECT2	leukocyte cell derived chemotaxin 2	protein-coding	0.5855	2.07
3952	LEP	leptin	protein-coding	1.634	2.062
3953	LEPR	leptin receptor	protein-coding	7.686	1.529
3954	LETM1	leucine zipper and EF-hand containing transmembrane protein 1	protein-coding	10.3	0.6081
3955	LFNG	LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	protein-coding	9.124	1.705
3956	LGALS1	galectin 1	protein-coding	11.87	1.375
3957	LGALS2	galectin 2	protein-coding	4.321	2.824
3958	LGALS3	galectin 3	protein-coding	11.61	1.692
3959	LGALS3BP	galectin 3 binding protein	protein-coding	13.54	1.243
396	ARHGDIA	Rho GDP dissociation inhibitor alpha	protein-coding	12.76	0.6035
